UsageClass,CheckoutType,MaterialType,CheckoutYear,CheckoutMonth,Checkouts,Title,Creator,Subjects,Publisher,PublicationYear
Physical,Horizon,BOOK,2021,1,91,A time for mercy / John Grisham.,"Grisham, John","Criminal defense lawyers Mississippi Fiction, Trials Murder Fiction, Mississippi Fiction, Police murders Fiction, Homicide Mississippi Fiction, Trials Homicide Fiction, Legal stories, Legal stories, Novels, Legal fiction Literature","Doubleday,",[2020]
Physical,Horizon,BOOK,2021,2,17,Camino winds / John Grisham.,"Grisham, John","Hurricanes Fiction, Bookstores Fiction, Antiquarian booksellers Fiction, Murder for hire Fiction, Florida Fiction, Thrillers Fiction, Detective and mystery fiction","Doubleday,",[2020]
Physical,Horizon,BOOK,2021,2,83,A time for mercy / John Grisham.,"Grisham, John","Criminal defense lawyers Mississippi Fiction, Trials Murder Fiction, Mississippi Fiction, Police murders Fiction, Homicide Mississippi Fiction, Trials Homicide Fiction, Legal stories, Legal stories, Novels, Legal fiction Literature","Doubleday,",[2020]
Physical,Horizon,BOOK,2021,3,29,A time for mercy / John Grisham.,"Grisham, John","Criminal defense lawyers Mississippi Fiction, Trials Murder Fiction, Mississippi Fiction, Police murders Fiction, Homicide Mississippi Fiction, Trials Homicide Fiction, Legal stories, Legal stories, Novels, Legal fiction Literature","Doubleday,",[2020]
Physical,Horizon,BOOK,2021,4,18,A time for mercy / John Grisham.,"Grisham, John","Criminal defense lawyers Mississippi Fiction, Trials Murder Fiction, Mississippi Fiction, Police murders Fiction, Homicide Mississippi Fiction, Trials Homicide Fiction, Legal stories, Legal stories, Novels, Legal fiction Literature","Doubleday,",[2020]
Physical,Horizon,BOOK,2021,5,20,A time for mercy / John Grisham.,"Grisham, John","Criminal defense lawyers Mississippi Fiction, Trials Murder Fiction, Mississippi Fiction, Police murders Fiction, Homicide Mississippi Fiction, Trials Homicide Fiction, Legal stories, Legal stories, Novels, Legal fiction Literature","Doubleday,",[2020]
Physical,Horizon,BOOK,2021,5,17,Camino winds / John Grisham.,"Grisham, John","Hurricanes Fiction, Bookstores Fiction, Antiquarian booksellers Fiction, Murder for hire Fiction, Florida Fiction, Thrillers Fiction, Detective and mystery fiction","Doubleday,",[2020]
Physical,Horizon,BOOK,2021,5,23,Sooley / John Grisham.,"Grisham, John","Sudanese United States Fiction, Basketball players Fiction, College athletes Fiction, North Carolina Fiction, Sports fiction, Novels","Doubleday,",[2021]
Physical,Horizon,BOOK,2021,6,35,Sooley / John Grisham.,"Grisham, John","Sudanese United States Fiction, Basketball players Fiction, College athletes Fiction, North Carolina Fiction, Sports fiction, Novels","Doubleday,",[2021]
Physical,Horizon,BOOK,2021,6,15,A time for mercy / John Grisham.,"Grisham, John","Criminal defense lawyers Mississippi Fiction, Trials Murder Fiction, Mississippi Fiction, Police murders Fiction, Homicide Mississippi Fiction, Trials Homicide Fiction, Legal stories, Legal stories, Novels, Legal fiction Literature","Doubleday,",[2020]
Physical,Horizon,BOOK,2021,7,42,A time for mercy / John Grisham.,"Grisham, John","Criminal defense lawyers Mississippi Fiction, Trials Murder Fiction, Mississippi Fiction, Police murders Fiction, Homicide Mississippi Fiction, Trials Homicide Fiction, Legal stories, Legal stories, Novels, Legal fiction Literature","Doubleday,",[2020]
Physical,Horizon,BOOK,2021,7,37,Sooley / John Grisham.,"Grisham, John","Sudanese United States Fiction, Basketball players Fiction, College athletes Fiction, North Carolina Fiction, Sports fiction, Novels","Doubleday,",[2021]
Physical,Horizon,BOOK,2021,8,26,A time for mercy / John Grisham.,"Grisham, John","Criminal defense lawyers Mississippi Fiction, Trials Murder Fiction, Mississippi Fiction, Police murders Fiction, Homicide Mississippi Fiction, Trials Homicide Fiction, Legal stories, Legal stories, Novels, Legal fiction Literature","Doubleday,",[2020]
Physical,Horizon,BOOK,2021,8,17,Camino winds / John Grisham.,"Grisham, John","Hurricanes Fiction, Bookstores Fiction, Antiquarian booksellers Fiction, Murder for hire Fiction, Florida Fiction, Thrillers Fiction, Detective and mystery fiction","Doubleday,",[2020]
Physical,Horizon,BOOK,2021,8,35,Sooley / John Grisham.,"Grisham, John","Sudanese United States Fiction, Basketball players Fiction, College athletes Fiction, North Carolina Fiction, Sports fiction, Novels","Doubleday,",[2021]
Physical,Horizon,BOOK,2021,9,40,Sooley / John Grisham.,"Grisham, John","Sudanese United States Fiction, Basketball players Fiction, College athletes Fiction, North Carolina Fiction, Sports fiction, Novels","Doubleday,",[2021]
